Date,Unix,Ticker,Price,stock_p_change,SP500,sp500_p_change,Difference,DE Ratio,Trailing P/E,Price/Sales,Price/Book,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue Per Share,Market Cap,Enterprise Value,Forward P/E,PEG Ratio,Enterprise Value/Revenue,Enterprise Value/EBITDA,Revenue,Gross Profit,EBITDA,Net Income Avl to Common ,Diluted EPS,Earnings Growth,Revenue Growth,Total Cash,Total Cash Per Share,Total Debt,Current Ratio,Book Value Per Share,Cash Flow,Beta,Held by Insiders,Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior ,Status
2006-11-01,1162360800.0,FISV,24.5,11.02,1367.81,10.28,0.74,0.339,18.02,1.94,3.50,11.18,17.21,8.00,19.64,24.856,8570000000.0,9220000000.0,N/A,1.29,2.08,9.456,2.08,1260000000.0,9.456,485650000.0,2.74,2.50,14.30,170900000.0,0.986,829140000.0,1.548,14.119,657140000.0,0.97,3.52,80.10,3100000.0,2.5,1.80,3430000.0,1.0
2013-02-06,1360130400.0,FISV,40.16,36.58,1512.12,17.28,19.3,105.86,19.47,2.40,3.32,12.82,24.03,7.97,18.44,32.60,13930000000.0,13930000000.0,13.50,1.27,3.10,10.20,3.10,1800000000.0,10.20,591000000.0,4.12,9.40,5.20,307000000.0,2.30,3450000000.0,1.26,24.35,806000000.0,1.00,1.86,87.90,2600000.0,3.00,1.90,2400000.0,1.0
2007-12-17,1197871200.0,FISV,26.93,-35.02,1445.9,-36.84,1.82,0.408,20.59,1.84,3.73,9.27,16.20,7.88,18.90,28.721,8890000000.0,9700000000.0,N/A,1.32,2.01,9.703,2.01,1330000000.0,9.703,456340000.0,2.62,9.80,4.60,161250000.0,0.979,971960000.0,1.096,14.472,657040000.0,1.36,2.34,77.60,3020000.0,2.1,1.90,2560000.0,1.0
2012-07-31,1343710800.0,FISV,35.06,37.25,1379.32,22.21,15.04,108.18,20.91,2.25,3.09,11.19,23.79,7.81,16.06,31.23,13050000000.0,13050000000.0,12.57,1.14,2.97,9.80,2.97,1800000000.0,9.80,510000000.0,3.46,17.90,5.70,311000000.0,2.28,3480000000.0,0.97,23.42,890000000.0,0.99,1.85,87.80,2130000.0,3.00,1.60,2190000.0,1.0
2005-04-05,1112677200.0,FISV,19.66,7.99,1181.39,11.02,-3.03,0.236,19.90,2.05,3.00,10.59,17.68,4.81,15.80,18.905,7690000000.0,7740000000.0,15.92,1.14,2.08,9.16,2.08,1380000000.0,9.16,394900000.0,2.00,19.90,22.90,516130000.0,2.67,605330000.0,N/A,13.202,698380000.0,0.811,3.81,82.63,8550000.0,6.678,4.60,8660000.0,0.0
2013-04-25,1366866000.0,FITB,15.03,26.35,1585.16,17.55,8.8,N/A,10.11,2.30,1.08,24.69,39.75,1.31,11.30,7.11,23370000000.0,23370000000.0,9.90,2.14,3.68,N/A,3.68,N/A,N/A,1520000000.0,1.66,1.90,4.30,2400000000.0,2.75,11140000000.0,N/A,15.42,N/A,1.43,0.31,82.20,20440000.0,2.30,2.30,21650000.0,1.0
2011-11-04,1320382800.0,FITB,10.33,22.65,1253.23,12.84,9.81,N/A,10.08,2.02,0.87,24.08,31.82,1.16,9.77,6.24,23640000000.0,23640000000.0,8.58,2.13,4.33,N/A,4.33,N/A,N/A,1060000000.0,1.19,60.10,21.70,2540000000.0,2.76,15120000000.0,N/A,13.73,23640000000.0,2.60,0.18,67.30,18590000.0,1.10,2.00,19990000.0,1.0
2003-11-24,1069653600.0,FITB,39.55,-10.04,1052.08,11.87,-21.91,N/A,19.69,8.12,3.84,43.64,N/A,2.09,20.29,6.919,33240000000.000004,53350000000.0,16.82,1.58,13.24,N/A,13.24,5400000000.0,N/A,1730000000.0,2.967,49.50,2.80,2390000000.0,4.21,23000000000.0,N/A,14.98,N/A,0.505,20.00,54.76,8119999.999999999,3.608,1.78,9660000.0,0.0
2012-01-04,1325656800.0,FITB,11.33,22.42,1277.3,14.25,8.17,N/A,10.99,2.07,0.93,23.24,33.56,1.16,9.77,6.47,23200000000.0,23200000000.0,9.28,1.59,4.10,N/A,4.10,N/A,N/A,1050000000.0,1.19,60.10,39.80,5140000000.0,5.59,16629999999.999998,N/A,13.73,3670000000.0,2.64,0.18,67.30,20540000.0,1.70,2.20,19340000.0,1.0
2011-04-29,1304053200.0,FITB,11.27,11.09,1363.61,2.92,8.17,N/A,16.68,2.43,1.04,20.40,24.68,0.92,8.03,6.20,21840000000.0,21840000000.0,9.33,1.19,4.33,N/A,4.33,N/A,N/A,660000000.0,0.81,N/A,37.80,2340000000.0,2.54,12180000000.0,N/A,12.81,21840000000.0,2.44,0.18,67.30,8450000.0,0.60,0.90,9220000.0,1.0
2008-01-25,1201240800.0,FITB,19.57,-87.58,1330.61,-37.48,-50.1,N/A,12.40,2.82,1.45,21.81,30.97,1.04,11.43,9.363,13430000000.0,32610000000.0,N/A,N/A,6.48,N/A,6.48,6560000000.0,N/A,1100000000.0,2.03,42.40,30.10,2860000000.0,5.365,22030000000.0,N/A,17.431,N/A,0.73,0.43,71.30,12890000.0,2.6,2.40,11050000.0,0.0
2008-10-28,1225170000.0,FITB,8.99,-17.24,940.51,10.86,-28.1,N/A,316.47,1.32,0.46,1.21,10.78,0.04,0.45,6.84,6210000000.0,25470000000.0,N/A,5.43,6.86,N/A,6.86,6490000000.0,N/A,19260000.0,0.03,N/A,42.30,3690000000.0,6.388,24260000000.0,N/A,18.521999,N/A,1.8,6.02,66.50,55690000.0,3.3,9.70,56770000.0,0.0
2004-10-15,1097816400.0,FITB,33.79,-21.9,1108.2,7.07,-28.97,N/A,15.75,6.82,3.04,43.91,N/A,1.88,20.23,7.046,27360000000.0,54240000000.0,13.74,1.21,13.49,N/A,13.49,5890000000.0,N/A,1770000000.0,3.095,7.30,2.40,2310000000.0,4.12,29100000000.0,N/A,16.111,8730000000.0,0.51,20.00,64.59,7870000.0,4.431,1.75,7370000.0,0.0
2006-06-23,1151038800.0,FITB,26.78,18.6,1244.5,20.74,-2.14,N/A,13.58,4.03,2.17,29.58,65.21,1.45,16.38,9.203,20440000000.0,40670000000.0,N/A,1.37,7.99,N/A,7.99,6350000000.0,N/A,1500000000.0,2.71,10.40,3.20,2810000000.0,5.048,22930000000.0,N/A,16.999001,5010000000.0,0.64,0.47,67.50,15010000.0,2.70,2.70,16440000.000000002,0.0
2008-12-04,1228370400.0,FITB,6.36,38.21,845.22,30.85,7.36,N/A,225.71,1.25,0.47,1.27,3.82,0.04,0.46,6.693,4560000000.0,25140000000.0,N/A,15.25,6.92,N/A,6.92,6490000000.0,N/A,19260000.0,0.04,N/A,41.10,3690000000.0,6.388,24260000000.0,N/A,16.648001,2290000000.0,1.25,0.42,85.20,50100000.0,5.6,8.70,51590000.0,1.0
2006-05-24,1148446800.0,FL,17.2,-10.64,1258.57,19.78,-30.42,0.161,14.50,0.67,1.88,4.67,7.02,7.58,13.64,36.447,3780000000.0,3550000000.0,N/A,0.98,0.63,6.247,0.63,1710000000.0,6.247,263000000.0,1.68,7.90,1.90,587000000.0,3.775,326000000.0,2.809,13.035,354000000.0,1.84,0.90,83.40,2780000.0,4.2,1.80,2800000.0,0.0
2010-11-30,1291096800.0,FL,16.2,28.89,1180.55,5.63,23.26,6.93,22.13,0.60,1.50,2.71,4.36,4.62,6.82,31.83,2510000000.0,2510000000.0,16.01,1.66,0.50,7.79,0.50,1330000000.0,7.79,135000000.0,0.86,N/A,5.40,541000000.0,3.46,137000000.0,3.47,12.66,2510000000.0,1.22,0.91,96.50,9360000.0,3.40,6.10,10160000.0,1.0
2013-05-21,1369112400.0,FL,33.27,33.87,1669.16,13.11,20.76,5.60,14.18,0.89,2.31,6.42,10.06,12.12,17.70,40.89,4750000000.0,4750000000.0,11.80,1.18,0.77,6.42,0.77,2029999999.9999998,6.42,397000000.0,2.58,28.40,14.00,928000000.0,6.18,133000000.0,3.72,15.84,416000000.0,1.10,0.69,92.80,1800000.0,0.70,1.20,2180000.0,1.0
2006-07-18,1153198800.0,FL,18.92,-19.13,1236.86,25.01,-44.14,0.131,15.61,0.73,1.99,4.70,7.02,7.59,13.30,36.394,4090000000.0,4019999999.9999995,N/A,1.05,0.71,7.058,0.71,1710000000.0,7.058,263000000.0,1.69,1.70,0.90,370000000.0,2.382,272000000.0,3.21,13.335,259000000.0,1.33,0.91,86.10,2870000.0,1.5,1.90,2810000.0,0.0
2006-06-23,1151038800.0,FL,17.24,-8.58,1244.5,20.74,-29.32,0.131,14.36,0.66,1.79,4.70,7.02,7.59,13.30,36.394,3760000000.0,3610000000.0,N/A,0.96,0.64,6.336,0.64,1710000000.0,6.336,263000000.0,1.69,1.70,0.90,370000000.0,2.382,272000000.0,3.21,13.335,259000000.0,1.32,0.91,85.90,2810000.0,2.9,1.80,2780000.0,0.0
2006-08-24,1156395600.0,FL,16.84,-26.96,1296.06,14.14,-41.1,0.131,14.14,0.67,1.82,4.70,7.02,7.59,13.30,36.394,3700000000.0,3700000000.0,N/A,1.08,0.66,6.491,0.66,1710000000.0,6.491,263000000.0,1.69,1.70,0.90,370000000.0,2.382,272000000.0,3.21,13.335,259000000.0,1.27,0.91,90.30,3460000.0,2.4,2.20,2870000.0,0.0
2006-08-29,1156827600.0,FL,16.66,-26.35,1304.28,12.23,-38.58,0.13,15.51,0.65,1.75,4.17,6.54,6.96,11.71,36.54,3610000000.0,3610000000.0,N/A,1.06,0.64,6.628,0.64,1710000000.0,6.628,233000000.0,1.50,68.20,0.10,318000000.0,2.047,272000000.0,2.823,13.431,N/A,1.27,0.91,88.50,5100000.0,1.9,3.30,3460000.0,0.0
2009-02-09,1234159200.0,FLIR,21.6,26.2,869.89,23.06,3.14,N/A,18.49,3.18,3.85,18.92,26.42,15.68,27.85,7.777,3230000000.0,3130000000.0,N/A,0.71,2.91,9.64,2.91,433230000.0,9.64,203730000.0,1.25,40.20,24.60,289440000.0,2.072,190340000.0,4.716,6.014,N/A,1.08,5.85,102.50,9660000.0,2.9,7.00,9270000.0,1.0
2011-11-15,1321336800.0,FLIR,24.28,-27.18,1257.81,7.77,-34.95,16.01,19.68,2.59,2.63,13.68,22.81,11.70,14.47,9.89,3940000000.0,3940000000.0,15.43,1.27,2.51,8.92,2.51,762610000.0,8.92,216130000.0,1.33,2.80,11.70,374500000.0,2.40,247750000.0,5.41,9.93,3940000000.0,0.97,0.77,103.50,9190000.0,6.80,6.60,9130000.0,0.0
2007-12-17,1197871200.0,FLIR,27.15,-9.39,1445.9,-36.84,27.45,0.373,35.46,5.91,7.67,17.97,25.47,13.75,28.67,5.433,4099999999.9999995,4139999999.9999995,N/A,1.83,5.73,19.906,5.73,314910000.0,19.906,129870000.0,0.85,28.40,43.50,169940000.0,1.252,207680000.0,4.435,4.103,101500000.0,2.12,0.94,115.70,11430000.0,10.4,8.50,11390000.0,1.0
2012-03-26,1332738000.0,FLIR,23.94,1.04,1416.51,10.4,-9.36,15.70,18.57,2.55,2.51,14.34,22.81,10.99,14.36,9.75,3740000000.0,3740000000.0,13.56,1.03,2.42,8.69,2.42,828600000.0,8.69,222650000.0,1.37,N/A,N/A,440850000.0,2.86,247860000.0,5.33,10.19,243890000.0,0.79,0.83,103.10,6860000.0,5.60,N/A,6950000.0,0.0
2012-03-27,1332824400.0,FLIR,23.84,1.34,1412.52,10.64,-9.3,15.70,18.83,2.58,2.54,14.34,22.81,10.99,14.36,9.75,3790000000.0,3790000000.0,13.76,1.03,2.46,8.82,2.46,828600000.0,8.82,222650000.0,1.37,N/A,N/A,440850000.0,2.86,247860000.0,5.33,10.19,243890000.0,0.79,0.83,103.10,6860000.0,5.60,N/A,6950000.0,0.0
2012-03-26,1332738000.0,FLIR,23.94,1.04,1416.51,10.4,-9.36,15.70,18.74,2.54,2.50,14.34,22.81,10.99,14.36,9.75,3850000000.0,3850000000.0,13.69,1.06,2.49,8.96,2.49,828600000.0,8.96,222650000.0,1.37,N/A,N/A,440850000.0,2.86,247860000.0,5.33,10.19,243890000.0,0.79,0.83,103.10,6860000.0,5.60,N/A,6950000.0,0.0
2007-03-15,1173934800.0,FLIR,15.59,53.11,1392.28,-7.48,60.59,0.614,26.85,3.87,5.42,17.55,23.82,11.44,25.87,8.475,2230000000.0,2340000000.0,N/A,1.40,4.07,14.92,4.07,276690000.0,14.92,100900000.0,1.27,16.40,19.00,138620000.0,2.115,252530000.0,3.029,6.266,N/A,1.29,6.02,116.30,4620000.0,7.9,7.10,5020000.0,1.0
2004-09-13,1095051600.0,FLIR,14.29,-2.73,1125.82,9.36,-12.09,0.891,38.64,5.24,9.00,14.26,22.61,12.21,31.70,11.357,2109999999.9999998,2210000000.0,26.24,1.76,5.59,22.09,5.59,165520000.0,22.09,56440000.0,1.616,7.50,19.50,67000000.0,1.98,205080000.0,3.728,6.825,55960000.0,0.021,14.99,95.00,2400000.0,2.957,8.34,2180000.0,0.0
2004-11-16,1100584800.0,FLIR,13.68,-23.83,1175.43,4.75,-28.58,0.779,35.07,4.78,7.91,14.30,22.36,12.67,30.88,11.963,2089999999.9999998,2200000000.0,26.75,1.74,5.03,19.93,5.03,165520000.0,19.93,62400000.0,1.739,7.50,19.50,94900000.0,2.78,205270000.0,3.817,7.715,65489999.99999999,0.119,15.18,95.00,2400000.0,4.454,8.29,2600000.0,0.0
2005-04-20,1113973200.0,FLIR,11.78,1.02,1137.5,15.29,-14.27,0.656,26.85,3.64,5.56,14.81,22.61,13.46,30.30,6.215,1800000000.0,1840000000.0,19.19,1.13,3.81,14.85,3.81,249160000.0,14.85,71500000.0,0.97,60.00,54.70,120690000.0,1.73,205440000.0,4.136,4.531,75050000.0,0.309,6.94,95.00,5270000.0,8.707,8.13,4810000.0,0.0
2007-06-11,1181538000.0,FLIR,18.54,87.7,1509.12,-9.98,97.68,0.546,26.66,4.30,6.17,18.50,24.89,13.60,28.12,9.23,2660000000.0,2740000000.0,N/A,1.34,4.43,14.619,4.43,314910000.0,14.619,114500000.0,1.51,107.50,37.50,153460000.0,2.315,235750000.0,3.455,6.508,115200000.0,1.77,6.02,115.90,6280000.0,8.7,9.60,5220000.0,1.0
2013-04-26,1366952400.0,FLR,52.81,35.64,1582.24,17.77,17.87,15.79,20.85,0.33,2.75,1.66,2.66,5.55,16.58,165.01,7050000000.0,7050000000.0,12.07,1.17,0.26,7.45,0.26,885000000.0,7.45,456330000.0,2.71,N/A,12.30,2290000000.0,14.10,541000000.0,1.57,20.58,628380000.0,1.81,0.34,86.30,6100000.0,4.10,3.80,6550000.0,1.0
2008-12-19,1229666400.0,FLR,40.41,-2.43,887.88,24.17,-26.6,0.058,11.17,0.44,3.37,3.77,4.47,9.64,33.35,118.908,8720000000.0,7190000000.0,N/A,0.80,0.34,6.534,0.34,802450000.0,6.534,789820000.0,4.30,95.50,37.90,2220000000.0,12.257,157850000.0,1.489,15.111,1110000000.0,1.47,0.58,88.40,5700000.0,3.20,3.20,4450000.0,0.0
2007-10-12,1192165200.0,FLR,71.35,-52.66,1561.8,-42.42,-10.24,0.328,48.46,0.94,7.44,1.94,2.68,4.93,15.70,171.149,13750000000.0,12910000000.0,N/A,2.17,0.87,23.982,0.87,556470000.0,23.982,288230000.0,3.21,43.60,22.10,1450000000.0,16.458,616240000.0,1.422,21.294001,1060000000.0,1.87,9.86,77.10,4220000.0,2.5,4.80,3570000.0,0.0
2008-12-08,1228716000.0,FLR,45.5,-18.99,909.7,20.03,-39.02,0.058,12.04,0.39,2.98,3.77,4.47,9.64,33.35,118.908,9400000000.0,6100000000.0,N/A,0.67,0.29,5.549,0.29,802450000.0,5.549,789820000.0,4.302,95.50,37.90,2220000000.0,12.265,157850000.0,1.489,15.111,1110000000.0,1.47,0.58,88.50,4450000.0,0.8,2.50,5610000.0,0.0
2011-12-28,1325052000.0,FLR,45.72,18.94,1249.64,13.48,5.46,15.96,15.82,0.39,2.62,2.49,3.47,6.12,18.89,128.27,6700000000.0,6700000000.0,13.17,1.22,0.30,6.85,0.30,705250000.0,6.85,557690000.0,3.16,N/A,9.50,2470000000.0,14.53,537040000.0,1.59,19.43,1050000000.0,1.38,0.29,87.30,4490000.0,1.80,2.90,4139999.9999999995,1.0
2007-02-21,1172037600.0,FLR,38.53,47.37,1457.63,-7.9,55.27,0.276,31.42,0.54,4.22,1.72,2.31,4.99,14.74,167.553,7710000000.0,7330000000.0,N/A,2.15,0.51,15.286,0.51,435930000.0,15.286,247870000.0,2.79,79.20,1.60,895050000.0,10.166,504710000.0,1.374,20.746,64790000.00000001,2.53,0.67,78.60,4410000.0,5.8,5.10,4310000.0,1.0
2011-05-19,1305781200.0,FLR,62.0,-26.21,1343.6,-3.6,-22.61,2.41,34.25,0.57,3.49,1.72,2.65,4.69,13.02,118.27,9660000000.0,9660000000.0,17.36,1.95,0.46,12.90,0.46,705250000.0,12.90,360570000.0,2.00,2.30,2.80,2350000000.0,13.46,82950000.0,1.54,19.58,9660000000.0,1.25,0.29,87.30,2960000.0,1.50,1.90,3290000.0,0.0
2004-09-23,1095915600.0,FLR,19.09,41.8,1108.36,9.65,32.15,0.32,19.74,0.43,3.22,2.14,3.18,5.46,17.43,107.234,3770000000.0,3570000000.0,17.38,1.79,0.41,9.56,0.41,406230000.0,9.56,187060000.0,2.289,3.80,11.60,594560000.0,7.13,374480000.0,1.548,14.052,124910000.0,0.442,3.99,95.00,7460000.0,9.191,9.32,7770000.0,1.0
2004-05-17,1084770000.0,FLR,16.0,56.38,1084.1,8.27,48.11,0.332,16.51,0.36,2.77,2.11,3.16,5.56,18.15,108.323,3130000000.0,2960000000.0,14.94,1.36,0.34,7.97,0.34,406230000.0,7.97,185260000.0,2.281,3.80,11.60,546250000.0,6.58,375100000.0,1.522,13.598,300540000.0,0.393,4.01,88.86,4910000.0,8.427,6.16,4600000.0,1.0
2013-04-23,1366693200.0,FLR,50.94,44.05,1578.78,18.79,25.26,15.79,20.39,0.32,2.63,1.66,2.66,5.55,16.58,165.01,7050000000.0,7050000000.0,11.81,1.13,0.26,7.45,0.26,885000000.0,7.45,456330000.0,2.71,N/A,12.30,2290000000.0,14.10,541000000.0,1.57,20.58,628380000.0,1.81,0.34,86.30,6100000.0,4.10,3.80,6550000.0,1.0
2005-03-17,1111039200.0,FLS,7.46,117.16,1190.21,9.83,107.33,1.073,24.75,0.58,1.70,2.36,6.65,2.18,7.12,44.96,1450000000.0,2330000000.0,16.73,1.39,0.94,9.7,0.94,722420000.0,9.7,58800000.0,1.06,16.20,6.80,24500000.0,0.44,911000000.0,1.686,15.384,177650000.0,1.929,1.22,91.10,1280000.0,3.914,2.34,1350000.0,1.0
2013-04-23,1366693200.0,FLS,46.53,58.93,1578.78,18.79,40.14,49.02,17.99,1.55,3.89,9.44,13.87,8.73,21.61,90.88,7980000000.0,7980000000.0,12.99,1.04,1.68,10.45,1.68,1580000000.0,10.45,448350000.0,8.51,13.20,5.00,304250000.0,6.32,928590000.0,1.72,39.27,517130000.0,1.97,0.45,84.90,2.00,2.00,N/A,1210000.0,1.0
2005-01-05,1104904800.0,FLS,7.18,60.86,1183.74,7.58,53.28,1.073,24.63,N/A,N/A,2.36,6.65,2.18,7.12,44.96,N/A,2370000000.0,17.08,1.91,0.95,9.86,0.95,722420000.0,9.86,58800000.0,1.061,N/A,N/A,24500000.0,0.44,911000000.0,1.686,N/A,N/A,1.969,1.22,90.87,1330000.0,4.754,2.44,1250000.0,1.0
2007-03-13,1173762000.0,FLS,15.87,77.25,1377.95,-5.02,82.27,0.553,28.02,1.05,3.11,3.76,7.55,6.18,12.17,54.698,3210000000.0,3720000000.0,N/A,2.17,1.22,10.891,1.22,861830000.0,10.891,114040000.0,2.02,N/A,N/A,67000000.0,1.183,564570000.0,1.474,18.218,163190000.0,1.69,0.89,91.80,1670000.0,4.8,3.00,1900000.0,1.0
2008-12-30,1230616800.0,FLS,14.74,89.35,890.64,26.47,62.88,0.403,6.96,0.64,1.98,9.60,12.98,10.20,32.90,77.736,2900000000.0,3240000000.0,N/A,0.65,0.74,4.941,0.74,1250000000.0,4.941,423880000.0,7.38,85.60,25.50,153430000.0,2.714,568890000.0,1.465,25.267,367460000.0,1.83,6.67,79.00,1260000.0,0.8,2.20,1180000.0,1.0
2006-06-23,1151038800.0,FLS,14.23,40.69,1244.5,20.74,19.95,N/A,115.75,1.07,N/A,0.92,6.59,4.09,2.38,47.905,2830000000.0,2830000000.0,N/A,2.51,1.07,11.457,1.07,778820000.0,11.457,20150000.0,0.44,N/A,N/A,N/A,N/A,N/A,1.482,N/A,267500000.0,1.3,2.41,95.90,3400000.0,6.7,6.10,2930000.0,1.0
2008-05-02,1209704400.0,FLS,34.86,-42.25,1413.9,-37.94,-4.31,0.432,27.34,1.89,5.40,6.80,10.40,7.65,22.11,66.657,7000000000.0,7300000000.0,N/A,1.80,1.94,15.569,1.94,1250000000.0,15.569,255770000.0,4.47,N/A,N/A,370580000.0,6.465,557980000.0,1.517,22.962,417360000.0,0.44,0.70,94.00,1790000.0,1.9,3.20,1860000.0,0.0
2006-05-24,1148446800.0,FLS,14.56,28.37,1258.57,19.78,8.59,N/A,119.20,1.10,N/A,0.92,6.59,4.09,2.38,47.905,2910000000.0,2940000000.0,N/A,2.69,1.11,11.899,1.11,778820000.0,11.899,20150000.0,0.44,N/A,N/A,N/A,N/A,N/A,1.482,N/A,267500000.0,1.36,2.53,100.10,2930000.0,5.30,5.30,3200000.0,1.0
2004-09-23,1095915600.0,FLS,6.78,46.76,1108.36,9.65,37.11,1.073,22.67,0.53,1.56,2.36,6.65,2.18,7.12,44.96,1330000000.0,2230000000.0,15.13,1.23,0.90,9.29,0.90,722420000.0,9.29,58800000.0,1.061,16.20,6.80,24500000.0,0.44,911000000.0,1.686,15.384,177650000.0,1.816,1.22,90.94,1130000.0,3.549,2.07,N/A,1.0
2008-12-05,1228456800.0,FLS,12.32,134.01,876.07,26.24,107.77,0.403,5.33,0.52,1.62,9.60,12.98,10.20,32.90,77.736,2190000000.0,2700000000.0,N/A,0.57,0.61,4.116,0.61,1250000000.0,4.116,423880000.0,7.376,85.60,25.50,153430000.0,2.75,568890000.0,1.465,25.267,367460000.0,1.83,6.66,79.00,1180000.0,0.7,2.10,1060000.0,1.0
2013-05-06,1367816400.0,FLS,48.02,46.56,1617.5,15.47,31.09,59.91,17.89,1.54,3.93,9.49,13.87,8.91,21.96,94.13,8460000000.000001,8460000000.000001,13.54,1.06,1.77,11.08,1.77,1580000000.0,11.08,453020000.0,8.87,5.00,2.00,169440000.0,3.56,1070000000.0000001,1.69,39.27,516950000.00000006,1.96,0.45,84.90,1110000.0,3.00,2.30,1.68,1.0
2004-04-12,1081746000.0,FLS,6.09,22.5,1145.2,3.72,18.78,1.204,24.34,0.51,1.46,2.08,6.80,1.88,6.30,42.837,1200000000.0,2150000000.0,14.52,1.17,0.91,9.27,0.91,685530000.0,9.27,49200000.0,0.889,N/A,17.40,29970000.0,0.54,982370000.0,1.932,14.886,235100000.0,1.752,1.19,93.74,1720000.0,5.104,3.14,1120000.0,1.0
2012-10-01,1349067600.0,FMC,53.28,27.78,1444.49,17.34,10.44,61.77,20.42,2.10,5.76,10.75,18.70,11.46,31.19,25.93,8390000000.000001,8390000000.000001,14.14,1.51,2.32,10.39,2.32,1170000000.0,10.39,417300000.0,2.76,2.10,11.50,75500000.0,0.55,856500000.0,1.96,9.61,484500000.0,1.14,0.49,91.90,2140000.0,3.20,1.80,2210000.0,1.0
2009-11-17,1258437600.0,FMC,26.51,31.57,1110.32,6.15,25.42,N/A,19.61,1.40,3.72,7.49,16.60,9.87,21.02,39.435,4670000000.0,4670000000.0,N/A,1.67,1.64,7.849,1.64,980900000.0,7.849,233700000.0,2.899,65.00,13.10,59900000.0,0.828,613600000.0,1.875,14.791,271400000.0,1.07,9.86,73.70,1250000.0,1.70,1.70,1590000.0,1.0
2005-02-08,1107842400.0,FMC,10.62,23.63,1202.3,5.27,18.36,1.054,10.31,0.87,2.52,8.56,10.50,6.12,25.76,54.752,1760000000.0,2480000000.0,10.14,2.29,1.21,11.52,1.21,520900000.0,11.52,175600000.0,4.63,59.70,3.70,212400000.0,5.76,923200000.0,1.312,19.052999,150500000.0,1.339,1.32,88.35,N/A,3.868,1.69,N/A,1.0
2013-05-15,1368594000.0,FMC,59.86,15.67,1658.78,12.78,2.89,86.10,20.31,2.18,5.75,11.27,19.92,11.40,34.07,27.64,9630000000.0,9630000000.0,13.61,1.34,2.54,10.75,2.54,1340000000.0,10.75,454100000.0,3.10,9.90,5.30,82600000.0,0.61,1280000000.0,2.31,10.55,302800000.0,1.01,0.46,90.80,3100000.0,3.40,2.50,2400000.0,1.0
2004-04-12,1081746000.0,FMC,9.68,20.97,1145.2,3.72,17.25,1.785,38.79,0.79,2.58,2.07,10.50,1.38,8.13,54.133,1530000000.0,2510000000.0,12.99,2.00,1.31,7.69,1.31,493000000.0,7.69,39800000.0,1.118,N/A,4.60,57000000.0,1.62,1050000000.0,1.388,16.684,213900000.0,1.383,17.47,88.40,N/A,3.017,3.00,N/A,1.0
2008-02-20,1203487200.0,FMC,25.55,-20.16,1360.03,-42.73,22.57,0.512,32.57,1.57,3.89,5.03,14.92,8.98,15.04,34.919,4160000000.0,4610000000.0,N/A,1.77,1.75,8.748,1.75,710500000.0,8.748,156700000.0,1.71,217.10,14.60,75500000.0,1.009,545200000.0,1.589,14.229,269600000.0,1.22,6.29,75.00,1080000.0,1.7,1.40,N/A,1.0
2008-12-08,1228716000.0,FMC,19.21,34.1,909.7,20.03,14.07,0.501,10.03,0.95,2.53,9.80,15.69,10.56,29.42,41.035,2900000000.0,3380000000.0,N/A,1.02,1.11,5.582,1.11,802800000.0,5.582,324300000.0,3.91,115.60,31.00,95000000.0,1.283,576000000.0,1.883,15.531,348500000.0,1.2,0.72,85.50,1110000.0,0.6,1.50,N/A,1.0
2007-02-21,1172037600.0,FMC,17.64,43.82,1457.63,-7.9,51.72,0.618,23.43,1.25,2.88,5.62,14.01,7.56,14.64,61.279,3000000000.0,3400000000.0,N/A,1.55,1.45,7.34,1.45,644700000.0,7.34,144800000.0,3.34,49.00,12.70,165500000.0,4.314,629700000.0,1.52,26.573,264000000.0,0.82,0.58,84.90,2.1,2.1,1.20,N/A,1.0
2008-03-20,1205989200.0,FSLR,193.66,-37.84,1329.51,-42.19,4.35,0.099,96.98,31.84,14.61,31.42,27.22,8.79,20.99,6.747,15490000000.0,15490000000.0,N/A,1.78,30.73,95.809,30.73,251400000.0,95.809,158350000.0,2.03,682.20,281.10,665550000.0,8.462,108170000.0,4.304,13.965,205950000.0,0.16,34.59,44.90,2990000.0,0.4,4.00,3300000.0,1.0
2012-03-16,1331874000.0,FSLR,29.08,-8.49,1404.17,11.15,-19.64,18.23,N/A,0.85,0.64,1.43,13.92,4.74,1.11,32.14,2340000000.0,2340000000.0,6.54,0.98,0.85,3.77,0.85,971750000.0,3.77,39490000.0,0.46,N/A,8.30,671770000.0,7.77,664090000.0,2.68,42.14,33460000.0,1.76,31.87,87.10,18600000.0,3.40,38.60,13690000.0,0.0
2008-12-18,1229580000.0,FSLR,137.88,-1.6,885.28,24.53,-26.13,0.121,41.72,10.13,7.41,27.47,35.06,14.62,23.54,12.765,11510000000.0,9720000000.0,N/A,0.68,9.59,24.253,9.59,251400000.0,24.253,278430000.0,3.40,115.60,119.30,715150000.0,8.819,167500000.0,3.233,17.083,359520000.0,1.92,45.32,52.70,9310000.0,1.5,11.90,7070000.0,0.0
